DEP	AR	CT	COM	LEG	JO	EFF	DTR	MOD	C_LOFF	C_LANC	NBCOM	RANGCOM	COMECH	POPECH	SUECH	DEPANC	ARRANC	CTANC	TNCCOFF	NCCOFF	TNCCANC	NCCANC
48			033	A29-09-2015	22-12-2015	01-01-2016	01-01-2016	311					48017						0	Canilhac		
48	2	02	034	A29-12-1972	28-01-1973	01-01-1973	01-01-1973	340			3	2	48035						3	Canourgue		
48	2	02	034	A29-12-1972	28-01-1973	01-01-1973	01-01-1973	340			3	1	48011						3	Canourgue		
48	2	02	034	A29-12-1972	28-01-1973	01-01-1973	01-01-1973	340			3	3	48102						3	Canourgue		
48			035	A29-12-1972	28-01-1973	01-01-1973	01-01-1973	330					48034						3	Capelle		
48	2	02	039	A07-06-1973	24-06-1973	01-07-1973	01-07-1973	340			1	1	48196						0	Chanac		
48			040	A23-05-2016A23-08-2016	20-07-2016	01-01-2017	01-01-2017	331					48027						0	Chasseradès		
48	2		047	D26-05-1972	01-06-1972	02-06-1972	02-06-1972	100											3	Chaze-de-Peyre	3	Chaze
48			047	A15-09-2016	18-01-2017	01-01-2017	01-01-2017	331					48009						3	Chaze-de-Peyre		
48			049	A15-12-2015	24-02-2016	01-01-2016	01-01-2016	331					48099						0	Chirac		
48		13	050	A08-12-2015	31-12-2015	01-01-2016	01-01-2016	331					48050						0	Cocurès		
48	1	13	050	A08-12-2015	31-12-2015	01-01-2016	01-01-2016	341			2	2	48050						0	Bédouès-Cocurès		
48	1	13	050	A08-12-2015	31-12-2015	01-01-2016	01-01-2016	341			2	1	48022						0	Bédouès-Cocurès		
48			052	A29-09-1964	08-12-1964	01-11-1964	01-11-1964	310					48004						0	Combret		
48			060	A15-09-2016	18-01-2017	01-01-2017	01-01-2017	331					48009						0	Fau-de-Peyre		
48		05	061	A02-12-2015	31-12-2015	01-01-2016	01-01-2016	331					48061						0	Florac		
48	1	05	061	A02-12-2015	31-12-2015	01-01-2016	01-01-2016	341			2	1	48061						0	Florac Trois Rivières		
48	1	05	061	A02-12-2015	31-12-2015	01-01-2016	01-01-2016	341			2	2	48186						0	Florac Trois Rivières		
48			062	A29-09-2015	22-12-2015	01-01-2016	01-01-2016	331					48105						0	Fontanes		
48			066	A08-12-2015	31-12-2015	01-01-2016	01-01-2016	331					48116						0	Fraissinet-de-Lozère		
48	2	06	070	A27-01-1965	21-02-1965	01-02-1965	01-02-1965	320			1	1	48143						0	Grandrieu		
48	1	05	074	A29-01-1971	27-02-1971	15-02-1971	15-02-1971	110											1	Hures-la-Parade	0	Hures
48	1	05	074	A29-01-1971	27-02-1971	15-02-1971	15-02-1971	320			1	1	48109						1	Hures-la-Parade		
48			076	A15-09-2016	18-01-2017	01-01-2017	01-01-2017	331					48009						0	Javols		
48		07	080	A22-12-2014		01-01-2015	01-01-2015	630					48105	0	32				0	Langogne		
48		07	080	A22-12-2014A01-09-2016		01-01-2017	01-01-2017	610					48105	0	29				0	Langogne		
48			084	A13-09-2016	26-10-2016	01-01-2017	01-01-2017	331					48139						0	Laval-Atger		
48		01	087	A03-08-2016A23-08-2016	28-10-2016	01-01-2017	01-01-2017	331					48087						0	Malbouzon		
48	2	01	087	A03-08-2016A23-08-2016	28-10-2016	01-01-2017	01-01-2017	341			2	1	48087						0	Prinsuéjols-Malbouzon		
48	2	01	087	A03-08-2016A23-08-2016	28-10-2016	01-01-2017	01-01-2017	341			2	2	48120						0	Prinsuéjols-Malbouzon		
48			093	A23-05-2016A23-08-2016	20-07-2016	01-01-2017	01-01-2017	331					48027						0	Mas-d'Orcières		
48		02	094	A22-12-2016	18-01-2017	01-01-2017	01-01-2017	331					48094						2	Massegros		
48	1	02	094	A22-12-2016	18-01-2017	01-01-2017	01-01-2017	341			5	1	48094						0	Massegros Causses Gorges		
48	1	02	094	A22-12-2016	18-01-2017	01-01-2017	01-01-2017	341			5	2	48125						0	Massegros Causses Gorges		
48	1	02	094	A22-12-2016	18-01-2017	01-01-2017	01-01-2017	341			5	3	48154						0	Massegros Causses Gorges		
48	1	02	094	A22-12-2016	18-01-2017	01-01-2017	01-01-2017	341			5	5	48195						0	Massegros Causses Gorges		
48	1	02	094	A22-12-2016	18-01-2017	01-01-2017	01-01-2017	341			5	4	48180						0	Massegros Causses Gorges		
48	1	04	097	D25-07-1961	29-07-1961	30-07-1961	30-07-1961	100											0	Moissac-Vallée-Française	0	Moissac
48	2	03	099	A27-02-1974	17-03-1974	01-03-1974	01-03-1974	110											2	Monastier-Pin-Moriès	2	Monastier
48	2	03	099	A27-02-1974	17-03-1974	01-03-1974	01-03-1974	340			1	1	48113						2	Monastier-Pin-Moriès		
48	2	03	099	A25-08-1992		25-08-1992	25-08-1992	360					48113						2	Monastier-Pin-Moriès		
48		03	099	A15-12-2015	24-02-2016	01-01-2016	01-01-2016	331					48099						2	Monastier-Pin-Moriès		
48	2	03	099	A15-12-2015	24-02-2016	01-01-2016	01-01-2016	341			2	1	48049						0	Bourgs sur Colagne		
48	2	03	099	A15-12-2015	24-02-2016	01-01-2016	01-01-2016	341			2	2	48099						0	Bourgs sur Colagne		
48			101	A04-07-2016	26-10-2016	01-01-2017	01-01-2017	331					48146						0	Montbrun		
48			102	A29-12-1972	28-01-1973	01-01-1973	01-01-1973	330					48034						0	Montjézieu		
48		07	105	A22-12-2014		01-01-2015	01-01-2015	610					48080	0	32				0	Naussac		
48		07	105	A29-09-2015	22-12-2015	01-01-2016	01-01-2016	331					48105						0	Naussac		
48	2	07	105	A29-09-2015	22-12-2015	01-01-2016	01-01-2016	341			2	2	48105						0	Naussac-Fontanes		
48	2	07	105	A29-09-2015	22-12-2015	01-01-2016	01-01-2016	341			2	1	48062						0	Naussac-Fontanes		
48		07	105	A22-12-2014A01-09-2016		01-01-2017	01-01-2017	630					48080	0	29				0	Naussac		
48			109	A29-01-1971	27-02-1971	15-02-1971	15-02-1971	310					48074						3	Parade		
48			113	A27-02-1974	17-03-1974	01-03-1974	01-03-1974	330					48099						0	Pin-Moriès		
48			113	A25-08-1992		25-08-1992	25-08-1992	350					48099						0	Pin-Moriès		
48			114	A09-09-1964	18-10-1964	01-11-1964	01-11-1964	310					48015						0	Planchamp		
48		13	116	A08-12-2015	31-12-2015	01-01-2016	01-01-2016	331					48116						2	Pont-de-Montvert		
48	1	13	116	A08-12-2015	31-12-2015	01-01-2016	01-01-2016	341			3	1	48066						0	Pont de Montvert - Sud Mont Lozère		
48	1	13	116	A08-12-2015	31-12-2015	01-01-2016	01-01-2016	341			3	2	48116						0	Pont de Montvert - Sud Mont Lozère		
48	1	13	116	A08-12-2015	31-12-2015	01-01-2016	01-01-2016	341			3	3	48172						0	Pont de Montvert - Sud Mont Lozère		
48			118	A25-08-1972	09-09-1972	01-10-1972	01-10-1972	310					48146						0	Prades		
48			120	A03-08-2016A23-08-2016	28-10-2016	01-01-2017	01-01-2017	331					48087						0	Prinsuéjols		
48			122	A04-07-2016	26-10-2016	01-01-2017	01-01-2017	331					48146						0	Quézac		
48			125	A22-12-2016	18-01-2017	01-01-2017	01-01-2017	331					48094						2	Recoux		
48	2	11	127	D19-08-1961	25-08-1961	26-08-1961	26-08-1961	100											0	Rieutort-de-Randon	0	Rieutort
48			134	A14-12-2015	24-02-2016	01-01-2016	01-01-2016	331					48152						0	Saint-Andéol-de-Clerguemort		
48		07	139	A13-09-2016	26-10-2016	01-01-2017	01-01-2017	331					48139						0	Saint-Bonnet-de-Montauroux		
48	2	07	139	A13-09-2016	26-10-2016	01-01-2017	01-01-2017	341			2	2	48139						0	Saint Bonnet-Laval		
48	2	07	139	A13-09-2016	26-10-2016	01-01-2017	01-01-2017	341			2	1	48084						0	Saint Bonnet-Laval		
48	1	05	141	A04-05-1972		01-06-1972	01-06-1972	100											0	Mas-Saint-Chély	0	Saint-Chély-du-Tarn
48			142	A15-09-2016	18-01-2017	01-01-2017	01-01-2017	331					48009						0	Sainte-Colombe-de-Peyre		
48			143	A27-01-1965	21-02-1965	01-02-1965	01-02-1965	310					48070						0	Sainte-Colombe-de-Montauroux		
48	1	04	144	D08-10-1958	12-10-1958	13-10-1958	13-10-1958	100											0	Sainte-Croix-Vallée-Française	0	Sainte-Croix
48	2	11	145	D19-08-1961	25-08-196107-09-1961	26-08-1961	26-08-1961	100											0	Saint-Denis-en-Margeride	0	Saint-Denis
48	1	88	146	A25-08-1972	09-09-1972	01-10-1972	01-10-1972	320			1	1	48118						0	Sainte-Enimie		
48		88	146	A04-07-2016	26-10-2016	01-01-2017	01-01-2017	331					48146						0	Sainte-Enimie		
48	1	88	146	A04-07-2016	26-10-2016	01-01-2017	01-01-2017	341			3	1	48101						0	Gorges du Tarn Causses		
48	1	88	146	A04-07-2016	26-10-2016	01-01-2017	01-01-2017	341			3	2	48122						0	Gorges du Tarn Causses		
48	1	88	146	A04-07-2016	26-10-2016	01-01-2017	01-01-2017	341			3	3	48146						0	Gorges du Tarn Causses		
48		04	152	A14-12-2015	24-02-2016	01-01-2016	01-01-2016	331					48152						0	Saint-Frézal-de-Ventalon		
48	1	04	152	A14-12-2015	24-02-2016	01-01-2016	01-01-2016	341			2	1	48134						0	Ventalon en Cévennes		
48	1	04	152	A14-12-2015	24-02-2016	01-01-2016	01-01-2016	341			2	2	48152						0	Ventalon en Cévennes		
48			154	A22-12-2016	18-01-2017	01-01-2017	01-01-2017	331					48094						0	Saint-Georges-de-Lévéjac		
48			159	A09-09-1964	18-10-1964	01-11-1964	01-11-1964	310					48015						0	Saint-Jean-Chazorne		
48			162	A02-12-2015	31-12-2015	01-01-2016	01-01-2016	331					48166						0	Saint-Julien-d'Arpaon		
48			164	A23-05-2016A23-08-2016	20-07-2016	01-01-2017	01-01-2017	331					48027						0	Saint-Julien-du-Tournel		
48		04	166	A02-12-2015	31-12-2015	01-01-2016	01-01-2016	331					48166						0	Saint-Laurent-de-Trèves		
48	1	04	166	A02-12-2015	31-12-2015	01-01-2016	01-01-2016	341			2	1	48162						0	Cans et Cévennes		
48	1	04	166	A02-12-2015	31-12-2015	01-01-2016	01-01-2016	341			2	2	48166						0	Cans et Cévennes		
48			172	A08-12-2015	31-12-2015	01-01-2016	01-01-2016	331					48116						0	Saint-Maurice-de-Ventalon		
48			180	A22-12-2016	18-01-2017	01-01-2017	01-01-2017	331					48094						0	Saint-Rome-de-Dolan		
48			183	A15-09-2016	18-01-2017	01-01-2017	01-01-2017	331					48009						0	Saint-Sauveur-de-Peyre		
48			186	A02-12-2015	31-12-2015	01-01-2016	01-01-2016	331					48061						3	Salle-Prunet		
48			195	A22-12-2016	18-01-2017	01-01-2017	01-01-2017	331					48094						4	Vignes		
48			196	A07-06-1973	24-06-1973	01-07-1973	01-07-1973	330					48039						2	Villard		
49			001	A06-09-2016	24-12-2016	15-12-2016	15-12-2016	331					49050						4	Alleuds		
49		14	003	A17-12-2015	31-12-2015	01-01-2016	01-01-2016	331					49003						1	Ambillou-Château		
49	3	14	003	A17-12-2015	31-12-2015	01-01-2016	01-01-2016	341			3	1	49003						0	Tuffalun		
49	3	14	003	A17-12-2015	31-12-2015	01-01-2016	01-01-2016	341			3	3	49230						0	Tuffalun		
49	3	14	003	A17-12-2015	31-12-2015	01-01-2016	01-01-2016	341			3	2	49181						0	Tuffalun		
49	1		004	A28-02-2000		01-03-2000	01-03-2000	610					49326	0	34				1	Andard		
49	1		004	A28-02-2000		01-03-2000	01-03-2000	630					49326	0	34				1	Andard		
49			004	A07-12-2015	31-12-2015	01-01-2016	01-01-2016	331					49307						1	Andard		
49			005	A12-08-2015	22-12-2015	01-01-2016	01-01-2016	331					49176						1	Andigné		
49			006	A24-09-2015	22-12-2015	15-12-2015	15-12-2015	331					49023						1	Andrezé		
49	1	98	007	D14-12-2005	21-12-2005	22-12-2005	22-12-2005	610					49278	0	0				1	Angers		
49	1	98	007	A10-02-2011		01-01-2012	01-01-2012	610					49015	0	2				1	Angers		
49	1	98	007	A10-02-2011		01-01-2012	01-01-2012	630					49015	0	3				1	Angers		
49	3	11	012	D08-06-1994	12-06-1994	13-06-1994	13-06-1994	100											1	Aubigné-sur-Layon	1	Aubigné
49	1	11	012	A27-12-2016		01-01-2017	01-01-2017	420									493		1	Aubigné-sur-Layon		
49			013	A07-12-2016	18-01-2017	15-12-2016	15-12-2016	331					49228						1	Auverse		
49			014	A28-09-2016	24-12-2016	15-12-2016	15-12-2016	331					49331						1	Aviré		
49	1	04	015	A10-02-2011		01-01-2012	01-01-2012	610					49007	0	3				0	Avrillé		
49	1	04	015	A10-02-2011		01-01-2012	01-01-2012	630					49007	0	2				0	Avrillé		
49			016	A30-01-1973	15-03-1973	01-02-1973	01-02-1973	330					49328						0	Bagneux		
49			016	L17-05-2013		01-04-2014	01-04-2014	700											0	Bagneux		
49		08	018	A30-03-2012	09-06-2012	01-01-2013	01-01-2013	331					49018						0	Baugé		
49	3	08	018	A30-03-2012	09-06-2012	01-01-2013	01-01-2013	341			5	5	49372						0	Baugé-en-Anjou		
49	3	08	018	A30-03-2012	09-06-2012	01-01-2013	01-01-2013	341			5	4	49303						0	Baugé-en-Anjou		
49	3	08	018	A30-03-2012	09-06-2012	01-01-2013	01-01-2013	341			5	3	49245						0	Baugé-en-Anjou		
49	3	08	018	A30-03-2012	09-06-2012	01-01-2013	01-01-2013	341			5	1	49018						0	Baugé-en-Anjou		
49	3	08	018	A30-03-2012	09-06-2012	01-01-2013	01-01-2013	341			5	2	49213						0	Baugé-en-Anjou		
49		08	018	A10-07-2015	22-12-2015	01-01-2016	01-01-2016	333					49018						0	Baugé		
49	3	08	018	A10-07-2015	22-12-2015	01-01-2016	01-01-2016	341			15	15	49380						0	Baugé-en-Anjou		
49	3	08	018	A10-07-2015	22-12-2015	01-01-2016	01-01-2016	341			15	1	49018						0	Baugé-en-Anjou		
49	3	08	018	A10-07-2015	22-12-2015	01-01-2016	01-01-2016	341			15	2	49031						0	Baugé-en-Anjou		
49	3	08	018	A10-07-2015	22-12-2015	01-01-2016	01-01-2016	341			15	3	49079						0	Baugé-en-Anjou		
49	3	08	018	A10-07-2015	22-12-2015	01-01-2016	01-01-2016	341			15	4	49097						0	Baugé-en-Anjou		
49	3	08	018	A10-07-2015	22-12-2015	01-01-2016	01-01-2016	341			15	5	49101						0	Baugé-en-Anjou		
49	3	08	018	A10-07-2015	22-12-2015	01-01-2016	01-01-2016	341			15	6	49116						0	Baugé-en-Anjou		
49	3	08	018	A10-07-2015	22-12-2015	01-01-2016	01-01-2016	341			15	7	49128						0	Baugé-en-Anjou		
49	3	08	018	A10-07-2015	22-12-2015	01-01-2016	01-01-2016	341			15	8	49143						0	Baugé-en-Anjou		
49	3	08	018	A10-07-2015	22-12-2015	01-01-2016	01-01-2016	341			15	9	49157						0	Baugé-en-Anjou		
49	3	08	018	A10-07-2015	22-12-2015	01-01-2016	01-01-2016	341			15	10	49213						0	Baugé-en-Anjou		
49	3	08	018	A10-07-2015	22-12-2015	01-01-2016	01-01-2016	341			15	11	49245						0	Baugé-en-Anjou		
49	3	08	018	A10-07-2015	22-12-2015	01-01-2016	01-01-2016	341			15	12	49303						0	Baugé-en-Anjou		
49	3	08	018	A10-07-2015	22-12-2015	01-01-2016	01-01-2016	341			15	13	49315						0	Baugé-en-Anjou		
49	3	08	018	A10-07-2015	22-12-2015	01-01-2016	01-01-2016	341			15	14	49372						0	Baugé-en-Anjou		
49			019	A07-12-2015	31-12-2015	01-01-2016	01-01-2016	331					49307						0	Bauné		
49		08	021	A18-12-2015	31-12-2015	01-01-2016	01-01-2016	331					49021						0	Beaufort-en-Vallée		
49	1	08	021	A18-12-2015	31-12-2015	01-01-2016	01-01-2016	341			2	1	49021						0	Beaufort-en-Anjou		
49	1	08	021	A18-12-2015	31-12-2015	01-01-2016	01-01-2016	341			2	2	49147						0	Beaufort-en-Anjou		
49	3	08	021	A27-12-2016		01-01-2017	01-01-2017	420									491		0	Beaufort-en-Anjou		
49		09	023	A24-09-2015	22-12-2015	15-12-2015	15-12-2015	331					49023						0	Beaupréau		
49	2	09	023	A24-09-2015	22-12-2015	15-12-2015	15-12-2015	341			10	3	49072						0	Beaupréau-en-Mauges		
49	2	09	023	A24-09-2015	22-12-2015	15-12-2015	15-12-2015	341			10	10	49375						0	Beaupréau-en-Mauges		
49	2	09	023	A24-09-2015	22-12-2015	15-12-2015	15-12-2015	341			10	1	49006						0	Beaupréau-en-Mauges		
49	2	09	023	A24-09-2015	22-12-2015	15-12-2015	15-12-2015	341			10	2	49023						0	Beaupréau-en-Mauges		
49	2	09	023	A24-09-2015	22-12-2015	15-12-2015	15-12-2015	341			10	4	49151						0	Beaupréau-en-Mauges		
49	2	09	023	A24-09-2015	22-12-2015	15-12-2015	15-12-2015	341			10	5	49162						0	Beaupréau-en-Mauges		
49	2	09	023	A24-09-2015	22-12-2015	15-12-2015	15-12-2015	341			10	6	49165						0	Beaupréau-en-Mauges		
49	2	09	023	A24-09-2015	22-12-2015	15-12-2015	15-12-2015	341			10	7	49239						0	Beaupréau-en-Mauges		
49	2	09	023	A24-09-2015	22-12-2015	15-12-2015	15-12-2015	341			10	8	49243						0	Beaupréau-en-Mauges		
49	2	09	023	A24-09-2015	22-12-2015	15-12-2015	15-12-2015	341			10	9	49312						0	Beaupréau-en-Mauges		
49			024	A05-10-2015	22-12-2015	15-12-2015	15-12-2015	331					49244						0	Beausse		
49			025	A18-12-2015	31-12-2015	01-01-2016	01-01-2016	331					49163						0	Beauvau		
49	4	10	026	A27-12-2016		01-01-2017	01-01-2017	420									491		0	Bécon-les-Granits		
49	1	17	029	A28-02-1974	12-04-1974	01-03-1974	01-03-1974	110											0	Blaison-Gohier	0	Blaison
49	1	17	029	A28-02-1974	12-04-1974	01-03-1974	01-03-1974	340			1	1	49152						0	Blaison-Gohier		
49	1	17	029	A09-11-1982		01-12-1982	01-12-1982	360					49152						0	Blaison-Gohier		
49		17	029	A23-11-2015	31-12-2015	01-01-2016	01-01-2016	331					49029						0	Blaison-Gohier		
49	1	17	029	A23-11-2015	31-12-2015	01-01-2016	01-01-2016	341			2	1	49029						0	Blaison-Saint-Sulpice		
49	1	17	029	A23-11-2015	31-12-2015	01-01-2016	01-01-2016	341			2	2	49322						0	Blaison-Saint-Sulpice		
49			031	A10-07-2015	22-12-2015	01-01-2016	01-01-2016	331					49018						0	Bocé		
49			032	A07-12-2015	31-12-2015	01-01-2016	01-01-2016	331					49307						3	Bohalle		
49			033	A05-10-2015	22-12-2015	15-12-2015	15-12-2015	331					49218						3	Boissière-sur-Èvre		
49			034	A05-10-2015	22-12-2015	15-12-2015	15-12-2015	331					49244						0	Botz-en-Mauges		
49			037	A28-09-2016	24-12-2016	15-12-2016	15-12-2016	331					49331						2	Bourg-d'Iré		
49			039	A05-10-2015	22-12-2015	15-12-2015	15-12-2015	331					49244						0	Bourgneuf-en-Mauges		
49			040	A23-11-2015	31-12-2015	15-12-2015	15-12-2015	331					49069						0	Bouzillé		
49			042	A07-12-2015	31-12-2015	01-01-2016	01-01-2016	331					49307						0	Brain-sur-l'Authion		
49			043	A22-12-2015	31-01-2016	28-12-2015	28-12-2015	331					49367						0	Brain-sur-Longuenée		
49			044	A07-12-2016	18-01-2017	15-12-2016	15-12-2016	331					49228						0	Breil		
49	3	15	045	D08-03-1958	12-03-1958	13-03-1958	13-03-1958	100											3	Breille-les-Pins	3	Breille
49			047	A23-09-2016	24-12-2016	30-12-2016	30-12-2016	331					49125						0	Brigné		
49			049	A12-08-2015	22-12-2015	01-01-2016	01-01-2016	331					49138						0	Brion		
49	1	86	050	A11-05-1964	18-07-1964	01-06-1964	01-06-1964	110											0	Brissac-Quincé	0	Brissac
49	1	86	050	A11-05-1964	18-07-1964	01-06-1964	01-06-1964	320			1	1	49255						0	Brissac-Quincé		
49		86	050	A06-09-2016	24-12-2016	15-12-2016	15-12-2016	331					49050						0	Brissac-Quincé		
49	1	86	050	A06-09-2016	24-12-2016	15-12-2016	15-12-2016	341			10	1	49001						0	Brissac Loire Aubance		
49	1	86	050	A06-09-2016	24-12-2016	15-12-2016	15-12-2016	341			10	2	49050						0	Brissac Loire Aubance		
49	1	86	050	A06-09-2016	24-12-2016	15-12-2016	15-12-2016	341			10	3	49078						0	Brissac Loire Aubance		
49	1	86	050	A06-09-2016	24-12-2016	15-12-2016	15-12-2016	341			10	4	49091						0	Brissac Loire Aubance		
49	1	86	050	A06-09-2016	24-12-2016	15-12-2016	15-12-2016	341			10	5	49115						0	Brissac Loire Aubance		
49	1	86	050	A06-09-2016	24-12-2016	15-12-2016	15-12-2016	341			10	6	49186						0	Brissac Loire Aubance		
49	1	86	050	A06-09-2016	24-12-2016	15-12-2016	15-12-2016	341			10	7	49317						0	Brissac Loire Aubance		
49	1	86	050	A06-09-2016	24-12-2016	15-12-2016	15-12-2016	341			10	8	49318						0	Brissac Loire Aubance		
49	1	86	050	A06-09-2016	24-12-2016	15-12-2016	15-12-2016	341			10	9	49327						0	Brissac Loire Aubance		
49	1	86	050	A06-09-2016	24-12-2016	15-12-2016	15-12-2016	341			10	10	49363						0	Brissac Loire Aubance		
49			051	A28-10-2016	18-01-2017	15-12-2016	15-12-2016	331					49065						0	Brissarthe		
49			052	A07-12-2016	18-01-2017	15-12-2016	15-12-2016	331					49228						0	Broc		
49	2	13	057	A27-12-2016		01-01-2017	01-01-2017	420									493		0	Cernusson		
49	2	13	058	D07-08-1996	10-08-1996	11-08-1996	11-08-1996	100											4	Cerqueux	4	Cerqueux-de-Maulévrier
49			059	A18-12-2015	31-12-2015	01-01-2016	01-01-2016	331					49373						4	Cerqueux-sous-Passavant		
49			062	A07-12-2016	18-01-2017	15-12-2016	15-12-2016	331					49228						0	Chalonnes-sous-le-Lude		
49		21	065	A28-10-2016	18-01-2017	15-12-2016	15-12-2016	331					49065						0	Champigné		
49	4	21	065	A28-10-2016	18-01-2017	15-12-2016	15-12-2016	341			7	4	49105						4	Hauts d'Anjou		
49	4	21	065	A28-10-2016	18-01-2017	15-12-2016	15-12-2016	341			7	5	49189						4	Hauts d'Anjou		
49	4	21	065	A28-10-2016	18-01-2017	15-12-2016	15-12-2016	341			7	1	49051						4	Hauts d'Anjou		
49	4	21	065	A28-10-2016	18-01-2017	15-12-2016	15-12-2016	341			7	7	49335						4	Hauts d'Anjou		
49	4	21	065	A28-10-2016	18-01-2017	15-12-2016	15-12-2016	341			7	3	49096						4	Hauts d'Anjou		
49	4	21	065	A28-10-2016	18-01-2017	15-12-2016	15-12-2016	341			7	2	49065						4	Hauts d'Anjou		
49	4	21	065	A28-10-2016	18-01-2017	15-12-2016	15-12-2016	341			7	6	49254						4	Hauts d'Anjou		
49			066	A02-11-2015	22-12-2015	01-01-2016	01-01-2016	331					49345						0	Champ-sur-Layon		
49	4	21	067	D02-03-1962	07-03-1962	08-03-1962	08-03-1962	100											0	Champteussé-sur-Baconne	0	Champteussé
49		21	067	A21-12-2015	31-12-2015	01-01-2016	01-01-2016	331					49067						0	Champteussé-sur-Baconne		
49	4	21	067	A21-12-2015	31-12-2015	01-01-2016	01-01-2016	341			2	1	49067						0	Chenillé-Champteussé		
49	4	21	067	A21-12-2015	31-12-2015	01-01-2016	01-01-2016	341			2	2	49095						0	Chenillé-Champteussé		
49	1	10	068	A28-02-2000		01-03-2000	01-03-2000	610					49284	0	12				0	Champtocé-sur-Loire		
49	1	10	068	A28-02-2000		01-03-2000	01-03-2000	630					49284	0	12				0	Champtocé-sur-Loire		
49		16	069	A23-11-2015	31-12-2015	15-12-2015	15-12-2015	331					49069						0	Champtoceaux		
49	2	16	069	A23-11-2015	31-12-2015	15-12-2015	15-12-2015	341			9	4	49172						1	Orée d'Anjou		
49	2	16	069	A23-11-2015	31-12-2015	15-12-2015	15-12-2015	341			9	5	49177						1	Orée d'Anjou		
49	2	16	069	A23-11-2015	31-12-2015	15-12-2015	15-12-2015	341			9	7	49296						1	Orée d'Anjou		
49	2	16	069	A23-11-2015	31-12-2015	15-12-2015	15-12-2015	341			9	8	49320						1	Orée d'Anjou		
49	2	16	069	A23-11-2015	31-12-2015	15-12-2015	15-12-2015	341			9	9	49360						1	Orée d'Anjou		
49	2	16	069	A23-11-2015	31-12-2015	15-12-2015	15-12-2015	341			9	3	49126						1	Orée d'Anjou		
49	2	16	069	A23-11-2015	31-12-2015	15-12-2015	15-12-2015	341			9	2	49069						1	Orée d'Anjou		
49	2	16	069	A23-11-2015	31-12-2015	15-12-2015	15-12-2015	341			9	1	49040						1	Orée d'Anjou		
49	2	16	069	A23-11-2015	31-12-2015	15-12-2015	15-12-2015	341			9	6	49270						1	Orée d'Anjou		
49			071	A24-09-2015	24-02-2016	15-12-2015	15-12-2015	331					49092						0	Chanzeaux		
49	2		071	A14-12-2015		15-12-2015	15-12-2015	421									491		0	Chanzeaux		
49			072	A24-09-2015	22-12-2015	15-12-2015	15-12-2015	331					49023						3	Chapelle-du-Genêt		
49			073	A07-12-2016	18-01-2017	15-12-2016	15-12-2016	331					49248						3	Chapelle-Hullin		
49			074	A24-09-2015	24-02-2016	15-12-2015	15-12-2015	331					49092						3	Chapelle-Rousselin		
49			075	A05-10-2015	22-12-2015	15-12-2015	15-12-2015	331					49244						3	Chapelle-Saint-Florent		
49	4		077	A08-12-2010		01-01-2011	01-01-2011	610					49331	0	13				3	Chapelle-sur-Oudon		
49	4		077	A08-12-2010		01-01-2011	01-01-2011	630					49331	0	2				3	Chapelle-sur-Oudon		
49			077	A28-09-2016	24-12-2016	15-12-2016	15-12-2016	331					49331						3	Chapelle-sur-Oudon		
49	1		078	A24-11-1972	20-12-1972	01-01-1973	01-01-1973	110											0	Charcé-Saint-Ellier-sur-Aubance	0	Charcé
49	1		078	A24-11-1972	20-12-1972	01-01-1973	01-01-1973	320			1	1	49275						0	Charcé-Saint-Ellier-sur-Aubance		
49			078	A06-09-2016	24-12-2016	15-12-2016	15-12-2016	331					49050						0	Charcé-Saint-Ellier-sur-Aubance		
49			079	A10-07-2015	22-12-2015	01-01-2016	01-01-2016	331					49018						0	Chartrené		
49			081	A28-09-2016	24-12-2016	15-12-2016	15-12-2016	331					49331						0	Châtelais		
49			083	A05-10-2015	22-12-2015	15-12-2015	15-12-2015	331					49218						0	Chaudron-en-Mauges		
49			084	A18-12-2015	31-12-2015	01-01-2016	01-01-2016	331					49163						0	Chaumont-d'Anjou		
49			085	A05-10-2015	22-12-2015	15-12-2015	15-12-2015	331					49218						3	Chaussaire		
49		11	086	A10-11-2016	18-01-2017	01-01-2017	01-01-2017	331					49086						0	Chavagnes		
49	1	11	086	A10-11-2016	18-01-2017	01-01-2017	01-01-2017	341			3	2	49191						0	Terranjou		
49	1	11	086	A10-11-2016	18-01-2017	01-01-2017	01-01-2017	341			3	1	49086						0	Terranjou		
49	1	11	086	A10-11-2016	18-01-2017	01-01-2017	01-01-2017	341			3	3	49227						0	Terranjou		
49			087	A07-12-2016	18-01-2017	15-12-2016	15-12-2016	331					49228						0	Chavaignes		
49			088	A07-12-2016	18-01-2017	15-12-2016	15-12-2016	331					49248						0	Chazé-Henry		
49			091	A06-09-2016	24-12-2016	15-12-2016	15-12-2016	331					49050						0	Chemellier		
49	1		091	A08-12-2016		15-12-2016	15-12-2016	421									493		0	Chemellier		
49		11	092	A12-09-2012	15-12-2012	01-01-2013	01-01-2013	331					49092						0	Chemillé		
49	2	11	092	A12-09-2012	15-12-2012	01-01-2013	01-01-2013	341			2	1	49092						0	Chemillé-Melay		
49	2	11	092	A12-09-2012	15-12-2012	01-01-2013	01-01-2013	341			2	2	49199						0	Chemillé-Melay		
49		11	092	A24-09-2015	24-02-2016	15-12-2015	15-12-2015	333					49092						0	Chemillé		
49	2	11	092	A24-09-2015	24-02-2016	15-12-2015	15-12-2015	341			13	9	49268						0	Chemillé-en-Anjou		
